2021-10-17 13:53:07.0766||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-17 13:53:16.2750|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-17 13:53:19.1311||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-17 13:53:19.1311||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-17 13:53:19.1508||INFO|Microsoft.Hosting.Lifetime|Content root path: D:\Education\Ky7\vuondauBE-update-database\VuonDau.WebApi |url: |action: 
2021-10-17 13:56:06.3608||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-17 13:56:10.0857|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-17 13:56:11.0795||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-17 13:56:11.0795||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-17 13:56:11.0874||INFO|Microsoft.Hosting.Lifetime|Content root path: D:\Education\Ky7\vuondauBE-update-database\VuonDau.WebApi |url: |action: 
2021-10-17 18:16:08.7727||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-17 18:16:17.1322|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-17 18:16:18.4348||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-17 18:16:18.4348||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-17 18:16:18.4408||INFO|Microsoft.Hosting.Lifetime|Content root path: D:\Education\Ky7\vuondauBE-update-database\VuonDau.WebApi |url: |action: 
2021-10-17 18:18:09.0102||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-17 18:18:14.2220|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-17 18:18:15.9406||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-17 18:18:15.9406||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-17 18:18:15.9406||INFO|Microsoft.Hosting.Lifetime|Content root path: D:\Education\Ky7\vuondauBE-update-database\VuonDau.WebApi |url: |action: 
2021-10-17 18:29:40.4040||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-17 18:29:47.5411|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-17 18:29:49.4194||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-17 18:29:49.4194||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-17 18:29:49.4249||INFO|Microsoft.Hosting.Lifetime|Content root path: D:\Education\Ky7\vuondauBE-update-database\VuonDau.WebApi |url: |action: 
2021-10-17 18:38:42.2398||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-17 18:38:49.6317|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-17 18:38:51.1060||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-17 18:38:51.1060||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-17 18:38:51.1155||INFO|Microsoft.Hosting.Lifetime|Content root path: D:\Education\Ky7\vuondauBE-update-database\VuonDau.WebApi |url: |action: 
2021-10-17 18:41:36.8649||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-17 18:41:44.9143|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-17 18:41:46.5448||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-17 18:41:46.5448||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-17 18:41:46.5517||INFO|Microsoft.Hosting.Lifetime|Content root path: D:\Education\Ky7\vuondauBE-update-database\VuonDau.WebApi |url: |action: 
2021-10-17 18:53:38.3260||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-17 18:53:45.3426|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-17 18:53:49.7089||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-17 18:53:49.7089||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-17 18:53:49.7592||INFO|Microsoft.Hosting.Lifetime|Content root path: D:\Education\Ky7\vuondauBE-update-database\VuonDau.WebApi |url: |action: 
2021-10-17 18:59:49.7514||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
