2021-10-31 20:14:53.5757||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-31 21:01:03.5434||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-31 21:01:06.5158|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-31 21:01:07.6914||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-31 21:01:07.6972||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-31 21:01:07.6972||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-31 21:07:08.8614||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-31 21:07:11.9577|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-31 21:07:13.1620||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-31 21:07:13.1738||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-31 21:07:13.1738||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-31 21:08:20.2246||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-31 21:08:22.5031|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-31 21:08:23.6193||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-31 21:08:23.6193||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-31 21:08:23.6193||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-31 21:09:07.2349||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-31 21:09:09.6831|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-31 21:09:10.8122||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-31 21:09:10.8265||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-31 21:09:10.8265||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-31 21:10:44.4615||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-31 21:10:46.8415|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-31 21:10:47.8362||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-31 21:10:47.8400||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-31 21:10:47.8400||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-31 21:15:27.5891||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-31 21:15:29.9426|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-31 21:15:31.0538||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-31 21:15:31.0538||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-31 21:15:31.0584||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-31 21:18:21.2560||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-31 21:18:23.6355|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-31 21:18:24.5711||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-31 21:18:24.5795||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-31 21:18:24.5795||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-31 21:33:54.5579||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-31 21:33:56.7169|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-31 21:33:57.7970||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-31 21:33:57.8086||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-31 21:33:57.8086||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-31 21:57:06.7669||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-31 21:57:10.2080|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-31 21:57:11.5733||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-31 21:57:11.5733||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-31 21:57:11.5954||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-31 22:03:51.4619||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-31 22:03:54.1978|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-31 22:03:55.3313||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-31 22:03:55.3442||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-31 22:03:55.3442||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
