2021-10-07 08:41:50.5002||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 16:07:13.7525||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 16:07:13.7525||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 16:08:06.9960||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 16:08:08.8767|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 16:08:09.5429||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 16:08:09.5502||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 16:08:09.5502||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 16:10:50.1455||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 16:10:57.1658||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 16:10:59.3453|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 16:10:59.9213||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 16:10:59.9213||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 16:10:59.9213||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 16:13:45.2969||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 16:13:47.3739|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 16:13:47.9329||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 16:13:47.9381||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 16:13:47.9381||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 16:16:23.2511||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 16:16:25.3587|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 16:16:25.9620||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 16:16:25.9679||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 16:16:25.9679||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 16:23:39.2348||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 16:23:41.6354|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 16:23:42.3408||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 16:23:42.3408||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 16:23:42.3565||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 16:24:47.2348||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 16:24:49.3935|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 16:24:49.9504||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 16:24:49.9504||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 16:24:49.9718||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 16:26:26.2488||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 16:26:28.5189|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 16:26:29.0781||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 16:26:29.0781||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 16:26:29.0908||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 16:33:52.8369||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 16:33:56.0728|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 16:33:56.7777||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 16:33:56.7796||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 16:33:56.7796||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 17:03:44.0921||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 17:03:46.8049|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 17:03:47.4947||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 17:03:47.5057||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 17:03:47.5057||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 17:18:04.6441||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 17:18:07.0477|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 17:18:07.7761||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 17:18:07.7856||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 17:18:07.7856||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 17:30:33.4694||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 17:30:35.4489|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 17:30:36.0273||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 17:30:36.0336||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 17:30:36.0336||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 18:39:11.0189||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 18:39:13.9765|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 18:39:14.7175||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 18:39:14.7175||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 18:39:14.7175||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 19:22:28.6058||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 19:22:31.3354|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 19:22:32.0531||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 19:22:32.0531||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 19:22:32.0670||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 20:36:58.5255||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 20:37:01.7987|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 20:37:02.7584||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 20:37:02.7639||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 20:37:02.7830||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 20:44:33.1783||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 20:44:35.7977|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 20:44:36.6138||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 20:44:36.6138||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 20:44:36.6307||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 20:44:52.6931||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 20:44:55.0365|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 20:44:55.6953||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 20:44:55.7056||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 20:44:55.7056||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 20:49:23.7107||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 20:49:26.9932|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 20:49:28.3985||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 20:49:28.3985||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 20:49:28.4110||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 22:26:35.7871||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 22:26:38.7894|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 22:26:39.7536||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 22:26:39.7536||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 22:26:39.7704||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 22:28:57.5415||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 22:28:59.6963|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 22:29:00.4791||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 22:29:00.4857||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 22:29:00.4857||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 22:29:19.8115||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 22:29:21.9912|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 22:29:23.0166||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 22:29:23.0166||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 22:29:23.0166||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 22:31:12.1570||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 22:31:34.5533|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 22:31:37.8830||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 22:31:37.8830||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 22:31:37.8921||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
2021-10-07 22:51:54.0414||DEBUG|VuonDau.WebApi.Program|init main |url: |action: 
2021-10-07 22:52:11.4396|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: |action: 
2021-10-07 22:52:12.5912||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2021-10-07 22:52:12.6162||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2021-10-07 22:52:12.6162||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\vuong\Desktop\SWR-VuonDauBE\vuondauBE\VuonDau.WebApi |url: |action: 
